2015-01-01 0:00:00;010115_01_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_01_N1_00.pnt;6;36019;99.9424;5.18653264512871;6.18922189539688;57022.8333333333
2015-01-01 1:00:00;010115_02_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_02_N1_00.pnt;6;36018;99.9424;6.1892705544795;7.19193196696067;57022.875
2015-01-01 2:00:00;010115_03_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_03_N1_00.pnt;6;36018;99.9424;7.19200846383029;8.19466987631146;57022.9166666667
2015-01-01 3:00:00;010115_04_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_04_N1_00.pnt;6;36019;99.9424;8.19474637318109;9.19743562344926;57022.9583333333
2015-01-01 4:00:00;010115_05_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_05_N1_00.pnt;6;36018;99.9424;9.19748428253188;10.200145695013;57023
2015-01-01 5:00:00;010115_06_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_06_N1_00.pnt;6;36019;99.9424;10.2002221918827;11.2029114421509;57023.0416666667
2015-01-01 6:00:00;010115_07_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_07_N1_00.pnt;6;36019;99.9424;11.2029601012335;12.2056493515016;57023.0833333333
2015-01-01 7:00:00;010115_08_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_08_N1_00.pnt;6;36018;99.9424;12.2056980105843;13.2083594230654;57023.125
2015-01-01 8:00:00;010115_09_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_09_N1_00.pnt;6;36019;99.9424;13.2084359199351;14.2111251702032;57023.1666666667
2015-01-01 9:00:00;010115_10_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_10_N1_00.pnt;6;36018;99.9424;14.2111738292859;15.213835241767;57023.2083333333
2015-01-01 10:00:00;010115_11_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_11_N1_00.pnt;6;36019;99.9424;15.2139117386366;16.2166009889048;57023.25
2015-01-01 11:00:00;010115_12_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_12_N1_00.pnt;6;36019;99.9424;16.2166496479874;17.2193388982556;57023.2916666667
2015-01-01 12:00:00;010115_13_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_13_N1_00.pnt;6;36019;99.9424;17.2193875573382;18.2220768076064;57023.3333333333
2015-01-01 13:00:00;010115_14_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_14_N1_00.pnt;6;36019;99.9424;18.222125466689;19.2248147169572;57023.375
2015-01-01 14:00:00;010115_15_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_15_N1_00.pnt;6;36019;99.9424;19.2248633760398;20.227552626308;57023.4166666667
2015-01-01 15:00:00;010115_16_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_16_N1_00.pnt;6;36018;99.9424;20.2276012853906;21.2302626978718;57023.4583333333
2015-01-01 16:00:00;010115_17_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_17_N1_00.pnt;6;36018;99.9424;21.2303391947414;22.2330006072226;57023.5
2015-01-01 17:00:00;010115_18_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_18_N1_00.pnt;6;36019;99.9424;22.2330771040922;23.2357663543604;57023.5416666667
2015-01-01 18:00:00;010115_19_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_19_N1_00.pnt;6;36018;99.9424;23.235815013443;0.238476425924159;57023.5833333333
2015-01-01 19:00:00;010115_20_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_20_N1_00.pnt;6;36018;99.9424;0.238552922793787;1.24121433527495;57023.625
2015-01-01 20:00:00;010115_21_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_21_N1_00.pnt;6;36019;99.9424;1.24129083214458;2.24398008241276;57023.6666666667
2015-01-01 21:00:00;010115_22_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_22_N1_00.pnt;6;36019;99.9424;2.24402874149538;3.24671799176355;57023.7083333333
2015-01-01 22:00:00;010115_23_N1_00.pnt;/media/sorrow/Data/prao/0115/010115_23_N1_00.pnt;6;36019;99.9424;3.24676665084617;4.24945590111434;57023.75
2015-01-01 23:00:00;020115_00_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_00_N1_00.pnt;6;36019;99.9424;4.24950456019696;5.25219381046514;57023.7916666667
2015-01-02 0:00:00;020115_01_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_01_N1_00.pnt;6;36018;99.9424;5.25224368518639;6.25490509766756;57023.8333333333
2015-01-02 1:00:00;020115_02_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_02_N1_00.pnt;6;36019;99.9424;6.25498159453719;7.25767084480536;57023.875
2015-01-02 2:00:00;020115_03_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_03_N1_00.pnt;6;36019;99.9424;7.25771950388798;8.26040875415615;57023.9166666667
2015-01-02 3:00:00;020115_04_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_04_N1_00.pnt;6;36019;99.9424;8.26045741323877;9.26314666350695;57023.9583333333
2015-01-02 4:00:00;020115_05_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_05_N1_00.pnt;6;36019;99.9424;9.26319532258957;10.2658845728577;57024
2015-01-02 5:00:00;020115_06_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_06_N1_00.pnt;6;36019;99.9424;10.2659332319404;11.2686224822085;57024.0416666667
2015-01-02 6:00:00;020115_07_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_07_N1_00.pnt;6;36019;99.9424;11.2686711412912;12.2713603915593;57024.0833333333
2015-01-02 7:00:00;020115_08_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_08_N1_00.pnt;6;36018;99.9424;12.271409050642;13.2740704631231;57024.125
2015-01-02 8:00:00;020115_09_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_09_N1_00.pnt;6;36018;99.9424;13.2741469599927;14.2768083724739;57024.1666666667
2015-01-02 9:00:00;020115_10_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_10_N1_00.pnt;6;36019;99.9424;14.2768848693435;15.2795741196117;57024.2083333333
2015-01-02 10:00:00;020115_11_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_11_N1_00.pnt;6;36018;99.9424;15.2796227786943;16.2822841911755;57024.25
2015-01-02 11:00:00;020115_12_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_12_N1_00.pnt;6;36018;99.9424;16.2823606880451;17.2850221005263;57024.2916666667
2015-01-02 12:00:00;020115_13_N1_00.pnt;/media/sorrow/Data/prao/0115/020115_13_N1_00.pnt;6;36019;99.9424;17.2850985973959;18.2877878476641;57024.3333333333
